"transcript_id","length","expression","half_life","type"
"NM_145291",2885,3.04,2.24719101123596,"coding"
"NM_016348",3818,4.72,2.27272727272727,"coding"
"NM_152407",4105,15.25,2.27272727272727,"coding"
"NM_020651",7136,1.47,2.27272727272727,"coding"
"NM_212556",2293,4.12,2.27272727272727,"coding"
"NM_017789",3537,20.79,2.27272727272727,"coding"
"NM_002158",5472,9.47,2.27272727272727,"coding"
"NM_001031716",1879,12.68,2.27272727272727,"coding"
"NM_001042521",4051,1.92,2.27272727272727,"coding"
"NM_002166",1402,2.54,2.27272727272727,"coding"
"NM_145197",1543,1.68,2.27272727272727,"coding"
"NM_153689",3702,2.05,2.27272727272727,"coding"
"NM_024546",3552,12.17,2.27272727272727,"coding"
"NM_004093",4335,6.36,2.27272727272727,"coding"
"NM_033397",4378,49.8,2.27272727272727,"coding"
"NM_021045",4883,1.83,2.27272727272727,"coding"
"NM_002729",1753,10.73,2.27272727272727,"coding"
"NM_019084",4126,4.44,2.27272727272727,"coding"
"NM_001547",3058,7.41,2.27272727272727,"coding"
"NM_005204",3096,5.76,2.27272727272727,"coding"
"NM_022829",4066,1.02,2.27272727272727,"coding"
"NM_033089",2773,7.27,2.27272727272727,"coding"
"NM_005194",1837,24.21,2.27272727272727,"coding"
"NM_023929",4146,1.88,2.27272727272727,"coding"
"NM_020317",1482,11.45,2.27272727272727,"coding"
"NM_015872",2128,38.23,2.27272727272727,"coding"
"NM_178549",2583,6.31,2.27272727272727,"coding"
"NM_001039888",3608,4.3,2.27272727272727,"coding"
"NM_021205",4369,2.76,2.27272727272727,"coding"
"NM_020714",6372,1.42,2.27272727272727,"coding"
"NM_006145",2233,102.22,2.27272727272727,"coding"
"NM_021632",2358,2.29,2.27272727272727,"coding"
"NM_016535",1258,11.96,2.27272727272727,"coding"
"NM_003417",12171,1.98,2.27272727272727,"coding"
"NM_153358",2476,4.4,2.27272727272727,"coding"
"NM_152909",3396,4.65,2.27272727272727,"coding"
"NM_001023563",8883,1.48,2.27272727272727,"coding"
"NM_032430",3109,2.82,2.27272727272727,"coding"
"NM_058188",1071,1.43,2.27272727272727,"coding"
"NM_001005732",923,113.77,2.27272727272727,"coding"
"NM_015642",2976,25.68,2.27272727272727,"coding"
"NM_015429",4533,1.02,2.27272727272727,"coding"
"NM_173084",3886,3.87,2.27272727272727,"coding"
"NM_005832",2543,5.61,2.27272727272727,"coding"
"NM_175888",2102,1.42,2.27272727272727,"coding"
"NM_012266",2462,5.68,2.27272727272727,"coding"
"NM_001240",2568,29.27,2.27272727272727,"coding"
"NM_152441",2164,14.71,2.27272727272727,"coding"
"NM_153377",4053,13.26,2.27272727272727,"coding"
"NM_001002259",4501,2.4,2.27272727272727,"coding"
"NM_003440",3067,3.39,2.27272727272727,"coding"
"NM_018009",1739,1.49,2.27272727272727,"coding"
"NM_031937",1973,4.78,2.27272727272727,"coding"
"NM_016272",4575,15.52,2.27272727272727,"coding"
"NM_032145",4420,16.68,2.27272727272727,"coding"
"NM_145909",3179,4.91,2.27272727272727,"coding"
"NM_018561",3194,3.41,2.27272727272727,"coding"
"NM_024018",1761,5.42,2.27272727272727,"coding"
"NM_152736",3062,3.68,2.27272727272727,"coding"
"NM_001040057",2468,6.56,2.27272727272727,"coding"
"NM_015483",3622,8.18,2.27272727272727,"coding"
"NM_013332",1372,7.52,2.27272727272727,"coding"
"NM_021163",6551,3.15,2.27272727272727,"coding"
"NM_173680",2246,1.84,2.27272727272727,"coding"
"NM_020156",1794,3.49,2.27272727272727,"coding"
"NM_022073",2765,10.47,2.27272727272727,"coding"
"NM_005132",2354,2.45,2.27272727272727,"coding"
"NM_014734",5402,6.3,2.27272727272727,"coding"
"NM_004251",1097,49.61,2.27272727272727,"coding"
"NM_017763",5585,4.18,2.27272727272727,"coding"
"NM_016632",826,2.44,2.27272727272727,"coding"
"NM_000413",2230,7.57,2.27272727272727,"coding"
"NM_003455",4055,7.09,2.27272727272727,"coding"
"NM_198947",3490,3.09,2.27272727272727,"coding"
"NM_139055",2853,3.34,2.27272727272727,"coding"
"NM_182553",1399,1.92,2.27272727272727,"coding"
"NM_145014",1812,7.66,2.27272727272727,"coding"
"NM_001124",1449,14.18,2.27272727272727,"coding"
"NM_014106",5418,5.77,2.27272727272727,"coding"
"NM_006465",4214,2.9,2.27272727272727,"coding"
"NM_199163",2579,2.43,2.27272727272727,"coding"
"NM_006095",3794,2.82,2.27272727272727,"coding"
"NM_016531",2873,12.76,2.27272727272727,"coding"
"NM_017632",2392,8.55,2.27272727272727,"coding"
"NM_020961",2138,8.7,2.27272727272727,"coding"
"NM_152622",5220,6.02,2.29885057471264,"coding"
"NM_173491",2563,6.89,2.29885057471264,"coding"
"NM_001013717",2025,2.71,2.29885057471264,"coding"
"NM_015946",2941,24.05,2.29885057471264,"coding"
"NM_020905",1538,3.38,2.29885057471264,"coding"
"NM_001005746",3185,1.66,2.29885057471264,"coding"
"NM_001008215",1698,4.88,2.29885057471264,"coding"
"NM_003597",4051,10.81,2.29885057471264,"coding"
"NM_033132",2421,14.51,2.29885057471264,"coding"
"NM_002312",4115,3.28,2.29885057471264,"coding"
"NM_003891",1485,2.33,2.29885057471264,"coding"
"NM_153023",3503,12.72,2.29885057471264,"coding"
"NM_018017",6277,1.41,2.29885057471264,"coding"
"NM_152644",788,13.22,2.29885057471264,"coding"
"NM_004419",2545,2.8,2.29885057471264,"coding"
"NM_016649",3216,5.22,2.29885057471264,"coding"
"NM_024325",3632,5.87,2.29885057471264,"coding"
"NM_017786",3436,11.03,2.29885057471264,"coding"
"NM_032862",2264,10.31,2.29885057471264,"coding"
"NM_002167",1203,128.12,2.29885057471264,"coding"
"NM_145257",5174,6.06,2.29885057471264,"coding"
"NM_000963",4465,2.61,2.29885057471264,"coding"
"NM_003921",2809,5.25,2.29885057471264,"coding"
"NM_152608",3934,17.09,2.29885057471264,"coding"
"NM_153812",3684,8.82,2.29885057471264,"coding"
"NM_032890",4743,14.18,2.29885057471264,"coding"
"NM_005091",690,1.39,2.29885057471264,"coding"
"NM_014898",4612,1.06,2.29885057471264,"coding"
"NM_203374",2006,2.49,2.29885057471264,"coding"
"NM_024106",2320,6.73,2.29885057471264,"coding"
"NM_032497",3059,1.95,2.29885057471264,"coding"
"NM_032828",6845,3.24,2.29885057471264,"coding"
"NM_018316",3122,11.9,2.29885057471264,"coding"
"NM_014910",7605,9.72,2.29885057471264,"coding"
"NM_025194",3398,4.08,2.29885057471264,"coding"
"NM_173548",2293,18.6,2.29885057471264,"coding"
"NM_025061",3625,7.98,2.29885057471264,"coding"
"NM_175871",1661,2.26,2.29885057471264,"coding"
"NM_001044388",6002,2.95,2.29885057471264,"coding"
"NM_006965",2513,14.05,2.29885057471264,"coding"
"NM_005904",3103,7.86,2.29885057471264,"coding"
"NM_014913",5403,18.56,2.29885057471264,"coding"
"NM_198996",1636,1.41,2.29885057471264,"coding"
"NM_178496",3381,8.99,2.29885057471264,"coding"
"NM_020353",3206,1.17,2.29885057471264,"coding"
"NM_001025468",362,2.65,2.29885057471264,"coding"
"NM_031913",2896,3.49,2.29885057471264,"coding"
"NM_153331",1823,3.12,2.29885057471264,"coding"
"NM_033029",2414,1.23,2.29885057471264,"coding"
"NM_014779",3901,10.34,2.29885057471264,"coding"
"NM_017680",2480,1.39,2.29885057471264,"coding"
"NM_194252",2023,5.2,2.29885057471264,"coding"
"NM_197956",3198,6.3,2.29885057471264,"coding"
"NM_001007101",2969,3.05,2.29885057471264,"coding"
"NM_014930",5154,3.06,2.29885057471264,"coding"
"NM_005447",1796,1.07,2.29885057471264,"coding"
"NM_007076",1651,1.75,2.29885057471264,"coding"
"NM_002430",7569,6.31,2.29885057471264,"coding"
"NM_020133",7889,2.36,2.29885057471264,"coding"
"NM_030784",1892,4.23,2.29885057471264,"coding"
"NM_006653",2200,2.4,2.29885057471264,"coding"
"NM_001076781",1596,1.87,2.29885057471264,"coding"
"NM_182529",1680,2.29,2.29885057471264,"coding"
"NM_024910",3520,10.85,2.29885057471264,"coding"
"NM_000845",3321,1.68,2.29885057471264,"coding"
"NM_001040167",2384,9.95,2.29885057471264,"coding"
"NM_001024858",10064,1.1,2.29885057471264,"coding"
"NM_014950",3990,5.05,2.29885057471264,"coding"
"NM_153029",7121,6.16,2.29885057471264,"coding"
"NM_003745",1216,1.98,2.29885057471264,"coding"
"NM_152288",2239,1.67,2.29885057471264,"coding"
"NM_003498",3307,4.08,2.29885057471264,"coding"
"NM_182980",2400,5.3,2.29885057471264,"coding"
"NM_020465",3288,4.25,2.29885057471264,"coding"
"NM_001039891",2689,1.29,2.29885057471264,"coding"
"NM_017669",4342,7.35,2.29885057471264,"coding"
"NM_001039840",4158,3.01,2.29885057471264,"coding"
"NM_002063",3214,2.55,2.29885057471264,"coding"
"NM_018182",3434,8.79,2.29885057471264,"coding"
"NM_020772",4999,24.65,2.29885057471264,"coding"
"NM_018149",3290,16.72,2.29885057471264,"coding"
"NM_024857",6245,2.5,2.29885057471264,"coding"
"NM_144608",1330,8.55,2.29885057471264,"coding"
"NM_024680",3736,5.88,2.29885057471264,"coding"
"NM_021117",4146,11.12,2.29885057471264,"coding"
"NM_004268",3412,14.99,2.29885057471264,"coding"
"NM_024741",2441,12.01,2.29885057471264,"coding"
"NM_152449",2929,1.34,2.29885057471264,"coding"
"NM_181900",1344,1.07,2.29885057471264,"coding"
"NM_001004309",1790,1.83,2.29885057471264,"coding"
"NM_001812",3349,3.74,2.29885057471264,"coding"
"NM_017676",1745,3.65,2.32558139534884,"coding"
"NM_173360",1644,2.17,2.32558139534884,"coding"
"NM_022090",2808,1.3,2.32558139534884,"coding"
"NM_133372",6584,8.1,2.32558139534884,"coding"
"NM_145265",1437,32.3,2.32558139534884,"coding"
"NM_178019",1338,4.61,2.32558139534884,"coding"
"NM_018086",4535,5.08,2.32558139534884,"coding"
"NM_017880",2540,4.82,2.32558139534884,"coding"
"NM_018410",3065,47.54,2.32558139534884,"coding"
"NM_001485",1335,1.65,2.32558139534884,"coding"
"NM_174898",1015,1.8,2.32558139534884,"coding"
"NM_016260",2490,2.9,2.32558139534884,"coding"
"NM_198482",909,1.48,2.32558139534884,"coding"
"NM_005911",2835,95.66,2.32558139534884,"coding"
"NM_138624",3547,20,2.32558139534884,"coding"
"NM_005253",4015,26,2.32558139534884,"coding"
"NM_058241",4614,5.31,2.32558139534884,"coding"
"NM_019002",3298,1.87,2.32558139534884,"coding"
"NM_182626",1902,9.18,2.32558139534884,"coding"
"NM_001616",5244,1.96,2.32558139534884,"coding"
"NM_024705",1970,1.61,2.32558139534884,"coding"
"NM_001730",3350,35.92,2.32558139534884,"coding"
"NM_015655",3264,4.93,2.32558139534884,"coding"
"NM_032107",3198,2.59,2.32558139534884,"coding"
"NM_022106",3825,17.76,2.32558139534884,"coding"
"NM_001200",3150,3.95,2.32558139534884,"coding"
"NM_001033521",2323,56.21,2.32558139534884,"coding"
"NM_031439",3219,4.34,2.32558139534884,"coding"
"NM_032687",1255,3.3,2.32558139534884,"coding"
"NM_003068",2101,5.92,2.32558139534884,"coding"
"NM_173344",2911,34.14,2.32558139534884,"coding"
"NM_171982",4227,16.48,2.32558139534884,"coding"
"NM_017956",2061,5.66,2.32558139534884,"coding"
"NM_053274",2042,9.45,2.32558139534884,"coding"
"NM_014851",4502,31.04,2.32558139534884,"coding"
"NM_201269",5648,11.89,2.32558139534884,"coding"
"NM_022768",3450,49.35,2.32558139534884,"coding"
"NM_178548",2201,3.06,2.32558139534884,"coding"
"NM_201253",4950,2.18,2.32558139534884,"coding"
"NM_025058",3142,3.37,2.32558139534884,"coding"
"NM_020978",2215,2.22,2.32558139534884,"coding"
"NM_145238",4022,5.01,2.32558139534884,"coding"
"NM_033343",1913,4.33,2.32558139534884,"coding"
"NM_017734",2581,2.87,2.32558139534884,"coding"
"NM_018704",4318,21.36,2.32558139534884,"coding"
"NM_057091",1892,19.43,2.32558139534884,"coding"
"NM_198471",2778,1.31,2.32558139534884,"coding"
"NM_001012756",5407,1.24,2.32558139534884,"coding"
"NM_001010880",1824,1,2.32558139534884,"coding"
"NM_025189",2649,3.05,2.32558139534884,"coding"
"NM_014347",3000,15.21,2.32558139534884,"coding"
"NM_003435",3547,3.99,2.32558139534884,"coding"
"NM_022751",3055,3.03,2.32558139534884,"coding"
"NM_021127",1885,7.88,2.32558139534884,"coding"
"NM_014415",5052,13.84,2.32558139534884,"coding"
"NM_032487",2002,2.74,2.32558139534884,"coding"
"NM_005067",2632,26.43,2.32558139534884,"coding"
"NM_001706",3630,5.47,2.32558139534884,"coding"
"NM_182909",4211,15.6,2.32558139534884,"coding"
"NM_000882",1444,2.13,2.32558139534884,"coding"
"NM_017719",5118,4.75,2.32558139534884,"coding"
"NM_001001662",3313,2.21,2.32558139534884,"coding"
"NM_020924",1935,1.89,2.32558139534884,"coding"
"NM_001001551",1630,2.54,2.32558139534884,"coding"
"NM_001006643",3433,29.65,2.32558139534884,"coding"
"NM_153710",2779,1.49,2.32558139534884,"coding"
"NM_032293",3362,5.42,2.32558139534884,"coding"
"NM_004473",3473,3.19,2.32558139534884,"coding"
"NM_030809",4469,13.28,2.32558139534884,"coding"
"NM_021808",1741,1.26,2.32558139534884,"coding"
"NM_013267",2636,1.35,2.32558139534884,"coding"
"NM_002075",1923,6.67,2.32558139534884,"coding"
"NM_014319",4785,8.69,2.32558139534884,"coding"
"NM_005967",2725,16.85,2.32558139534884,"coding"
"NM_003583",3615,12.04,2.32558139534884,"coding"
"NM_032829",2731,4.3,2.32558139534884,"coding"
"NM_207477",2270,43.19,2.32558139534884,"coding"
"NM_003322",2090,1.93,2.32558139534884,"coding"
"NM_152554",2433,1.46,2.32558139534884,"coding"
"NM_006298",5362,5.41,2.32558139534884,"coding"
"NM_176814",4242,2.61,2.32558139534884,"coding"
"NM_002612",3710,2.05,2.32558139534884,"coding"
"NM_001042762",3544,13.91,2.32558139534884,"coding"
"NM_001012454",1199,2.97,2.32558139534884,"coding"
"NM_203397",1518,2.66,2.32558139534884,"coding"
"NM_178441",4405,3.59,2.32558139534884,"coding"
"NM_024496",4166,8.73,2.32558139534884,"coding"
"NM_003082",2594,5.61,2.32558139534884,"coding"
"NM_017943",3423,20.55,2.32558139534884,"coding"
"NM_052874",1709,1.01,2.32558139534884,"coding"
"NM_153028",2072,5.77,2.32558139534884,"coding"
"NM_017413",3125,1.66,2.32558139534884,"coding"
"NM_006978",1349,14.23,2.32558139534884,"coding"
"NM_006223",1088,2.92,2.32558139534884,"coding"
"NM_007215",1595,12.88,2.32558139534884,"coding"
"NM_001001870",1385,13.3,2.32558139534884,"coding"
"NM_152347",3944,1.78,2.32558139534884,"coding"
"NM_022725",3309,1.83,2.32558139534884,"coding"
"NM_014488",1619,38.74,2.32558139534884,"coding"
"NM_145803",2608,8.17,2.32558139534884,"coding"
"NM_007105",1342,1.64,2.32558139534884,"coding"
"NM_173039",1561,4.57,2.32558139534884,"coding"
"NM_021647",1961,2.31,2.32558139534884,"coding"
"NM_016955",3378,1.37,2.32558139534884,"coding"
"NM_002198",2035,10.28,2.35294117647059,"coding"
"NM_024565",3274,14.29,2.35294117647059,"coding"
"NM_198566",2441,6.75,2.35294117647059,"coding"
"NM_174889",650,43.06,2.35294117647059,"coding"
"NM_145867",680,1.26,2.35294117647059,"coding"
"NM_144631",2148,4.62,2.35294117647059,"coding"
"NM_173172",3447,5.01,2.35294117647059,"coding"
"NM_005667",3493,4.08,2.35294117647059,"coding"
"NM_032604",1458,2.31,2.35294117647059,"coding"
"NM_023016",4681,17.54,2.35294117647059,"coding"
"NM_020121",4848,12.56,2.35294117647059,"coding"
"NM_178006",5886,4.06,2.35294117647059,"coding"
"NM_018011",4024,14.31,2.35294117647059,"coding"
"NM_198219",2897,12.85,2.35294117647059,"coding"
"NM_138316",3367,11.52,2.35294117647059,"coding"
"NM_030759",1866,6.92,2.35294117647059,"coding"
"NM_006963",2630,5.9,2.35294117647059,"coding"
"NM_000773",1667,1.73,2.35294117647059,"coding"
"NM_006829",672,3.86,2.35294117647059,"coding"
"NM_014948",4346,12.83,2.35294117647059,"coding"
"NM_021061",2166,6.19,2.35294117647059,"coding"
"NM_005098",1939,1.93,2.35294117647059,"coding"
"NM_052937",3967,4.13,2.35294117647059,"coding"
"NM_007218",3312,7.89,2.35294117647059,"coding"
"NM_052924",2088,3.97,2.35294117647059,"coding"
"NM_030937",5260,20.27,2.35294117647059,"coding"
"NM_182972",1900,53.28,2.35294117647059,"coding"
"NM_004696",2529,2.47,2.35294117647059,"coding"
"NM_014656",4564,10.4,2.35294117647059,"coding"
"NM_019610",3877,9.28,2.35294117647059,"coding"
"NM_181093",2874,5.87,2.35294117647059,"coding"
"NM_024836",2952,16.41,2.35294117647059,"coding"
"NM_018134",2017,4.82,2.35294117647059,"coding"
"NM_017761",2382,5.79,2.35294117647059,"coding"
"NM_018022",1809,14.13,2.35294117647059,"coding"
"NM_014458",3505,6.91,2.35294117647059,"coding"
"NM_020951",4480,2.69,2.35294117647059,"coding"
"NM_001005851",2502,1.5,2.35294117647059,"coding"
"NM_025245",1443,3.27,2.35294117647059,"coding"
"NM_199132",4053,2.33,2.35294117647059,"coding"
"NM_181786",2952,2.28,2.35294117647059,"coding"
"NM_212550",657,7.18,2.35294117647059,"coding"
"NM_144566",2884,1.97,2.35294117647059,"coding"
"NM_021089",2210,13.66,2.35294117647059,"coding"
"NM_018555",5165,3.34,2.35294117647059,"coding"
"NM_005603",5818,1.8,2.35294117647059,"coding"
"NM_001003675",8944,4.3,2.35294117647059,"coding"
"NM_031303",1896,1.37,2.35294117647059,"coding"
"NM_006988",4670,20.68,2.35294117647059,"coding"
"NM_152505",2364,1.09,2.35294117647059,"coding"
"NM_020998",2280,3.46,2.35294117647059,"coding"
"NM_022903",1820,9.43,2.35294117647059,"coding"
"NM_173543",3520,9.4,2.35294117647059,"coding"
"NM_173657",1931,4.49,2.35294117647059,"coding"
"NM_017897",1544,8.56,2.35294117647059,"coding"
"NM_024548",4439,5.74,2.35294117647059,"coding"
"NM_174938",2537,2.47,2.35294117647059,"coding"
"NM_206920",3690,6.51,2.35294117647059,"coding"
"NM_138554",5503,2.98,2.35294117647059,"coding"
"NM_144982",7158,3.55,2.35294117647059,"coding"
"NM_006163",1678,1.26,2.35294117647059,"coding"
"NM_004083",927,9.98,2.35294117647059,"coding"
"NM_139283",3748,12.82,2.35294117647059,"coding"
"NM_182613",2743,2,2.35294117647059,"coding"
"NM_005080",1836,38.89,2.35294117647059,"coding"
"NM_001033523",979,1.27,2.35294117647059,"coding"
"NM_006355",3286,3.84,2.35294117647059,"coding"
"NM_145655",4691,11.08,2.35294117647059,"coding"
"NM_152559",958,5.03,2.35294117647059,"coding"
"NM_024523",4152,11.99,2.35294117647059,"coding"
"NM_001010934",2820,3.52,2.35294117647059,"coding"
"NM_005302",3058,4.92,2.35294117647059,"coding"
"NM_024653",2175,13.66,2.35294117647059,"coding"
"NM_019071",2221,6.38,2.35294117647059,"coding"
"NM_030636",4687,2.32,2.35294117647059,"coding"
"NM_020834",3662,3.16,2.35294117647059,"coding"
"NM_173462",5799,1.16,2.35294117647059,"coding"
"NM_013231",7185,5.96,2.35294117647059,"coding"
"NM_138731",6103,5.04,2.35294117647059,"coding"
"NM_001001436",1415,9.68,2.35294117647059,"coding"
"NM_145039",2759,5.66,2.35294117647059,"coding"
"NM_001802",2702,16.39,2.35294117647059,"coding"
"NM_206967",447,21.36,2.35294117647059,"coding"
"NM_033119",2604,1.29,2.35294117647059,"coding"
"NM_005741",3303,22.29,2.35294117647059,"coding"
"NM_005236",2751,3.61,2.35294117647059,"coding"
"NM_001042471",1646,1.57,2.35294117647059,"coding"
"NM_018042",2430,4.8,2.35294117647059,"coding"
"NM_001025459",577,2.99,2.35294117647059,"coding"
"NM_014716",2498,1,2.35294117647059,"coding"
"NM_017941",2144,6.57,2.35294117647059,"coding"
"NM_016938",1939,1.28,2.35294117647059,"coding"
"NM_153451",2544,12.44,2.35294117647059,"coding"
"NM_032725",2216,14.11,2.35294117647059,"coding"
"NM_006779",2001,13.64,2.35294117647059,"coding"
"NM_003847",1178,2.94,2.35294117647059,"coding"
"NM_022767",3074,32.77,2.35294117647059,"coding"
"NM_002089",1110,3.12,2.35294117647059,"coding"
"NM_002448",1944,12.9,2.35294117647059,"coding"
"NM_144726",3362,35.28,2.38095238095238,"coding"
"NM_003633",4827,3.25,2.38095238095238,"coding"
"NM_031300",1082,7.13,2.38095238095238,"coding"
"NM_133263",3277,30.07,2.38095238095238,"coding"
"NM_001017927",1280,2.48,2.38095238095238,"coding"
"NM_000312",1776,2.06,2.38095238095238,"coding"
"NM_031866",3195,6.64,2.38095238095238,"coding"
"NM_138499",2624,20.37,2.38095238095238,"coding"
"NM_007329",7686,5.01,2.38095238095238,"coding"
"NM_007078",4223,3.03,2.38095238095238,"coding"
"NM_001039897",2480,2.21,2.38095238095238,"coding"
"NM_021826",2875,15.77,2.38095238095238,"coding"
"NM_033550",3384,10,2.38095238095238,"coding"
"NM_002657",5640,11.67,2.38095238095238,"coding"
"NM_017798",3265,68.4,2.38095238095238,"coding"
"NM_030919",2445,130.19,2.38095238095238,"coding"
"NM_152837",3308,1.31,2.38095238095238,"coding"
"NM_003840",3561,16.31,2.38095238095238,"coding"
"NM_001147",2269,4.42,2.38095238095238,"coding"
"NM_006167",3266,3.63,2.38095238095238,"coding"
"NM_152271",3584,1.99,2.38095238095238,"coding"
"NM_018299",4057,5.44,2.38095238095238,"coding"
"NM_080872",7002,2.34,2.38095238095238,"coding"
"NM_139021",1904,6.89,2.38095238095238,"coding"
"NM_032334",998,7.34,2.38095238095238,"coding"
"NM_000662",1438,5.36,2.38095238095238,"coding"
"NM_182763",4020,44.92,2.38095238095238,"coding"
"NM_031371",6065,5.71,2.38095238095238,"coding"
"NM_024037",2061,13.81,2.38095238095238,"coding"
"NM_212551",2623,5.59,2.38095238095238,"coding"
"NM_003582",2301,22.39,2.38095238095238,"coding"
"NM_001040441",7333,2.1,2.38095238095238,"coding"
"NM_014417",1840,3.46,2.38095238095238,"coding"
"NM_152279",2992,2.03,2.38095238095238,"coding"
"NM_144684",4732,5.07,2.38095238095238,"coding"
"NM_007145",3186,40.77,2.38095238095238,"coding"
"NM_014364",1455,18.5,2.38095238095238,"coding"
