"transcript_id","length","expression","half_life","type","gc_content","mfe","seq_length","mfe_per_nt"
"NM_001001712",564,2.73,2.06185567010309,"coding",0.575438596491228,-829.9,1995,-0.415989974937343
"NM_001001788",939,1.94,3.125,"coding",0.554782608695652,-390.9,1150,-0.339913043478261
"NM_001001795",1979,5.5,8,"coding",0.678615071283096,-1218.7,2455,-0.496415478615071
"NM_001001852",2392,57.86,2.56410256410256,"coding",0.653663177925785,-997.6,2102,-0.474595623215985
"NM_001001894",9021,6.56,4,"coding",0.412388465020044,-2095.6,7733,-0.270994439415492
"NM_001001925",6452,10.65,3.44827586206897,"coding",0.426948311729877,-1698.04,6249,-0.271729876780285
"NM_001001929",10323,2.04,2.89855072463768,"coding",0.4760813235001,-3213.5,10034,-0.320261112218457
"NM_001001971",3379,12.25,2.24719101123596,"coding",0.391562294001318,-747.1,3034,-0.246242584047462
"NM_001001974",3750,4.42,2.89855072463768,"coding",0.386527666399358,-959.7,3741,-0.256535685645549
"NM_001001976",2224,24.34,3.33333333333333,"coding",0.393667007150153,-1327.4,4895,-0.271174668028601
"NM_001001992",3052,6.13,3.125,"coding",0.377268058883944,-686.6,2921,-0.235056487504279
"NM_001001998",2834,46.96,8,"coding",0.492131616595136,-833,2796,-0.297925608011445
"NM_001002021",3402,16.22,5.33333333333333,"coding",0.636041358936485,-1563.5,3385,-0.461890694239291
"NM_001002026",3359,2.75,2.1978021978022,"coding",0.450851508813863,-1039.9,3347,-0.310696145802211
"NM_001002033",1696,71.98,7.07692307692308,"coding",0.505559189012426,-508.9,1529,-0.332831916285154
"NM_001002255",702,1.09,2.66666666666667,"coding",0.391347099311701,-227.3,1017,-0.223500491642085
"NM_001002259",4501,2.4,2.27272727272727,"coding",0.480796586059744,-1597.4,4921,-0.324608819345661
"NM_001002261",3045,17.81,2.5974025974026,"coding",0.586649128576126,-1288.2,3041,-0.423610654390003
"NM_001002266",2604,10.63,3.17460317460317,"coding",0.490249528202978,-1570.3,4769,-0.32927238414762
"NM_001002269",1220,22.77,3.2258064516129,"coding",0.418768328445748,-483.6,1705,-0.283636363636364
"NM_001002292",2767,45.76,12.4444444444444,"coding",0.478560867422376,-654.4,2029,-0.322523410547068
"NM_001002755",1181,8.98,16.3636363636364,"coding",0.420935412026726,-237.7,898,-0.264699331848552
"NM_001002762",4342,17.11,3.50877192982456,"coding",0.563094947522577,-1589.9,4097,-0.388064437393215
"NM_001002796",3000,16.95,2.89855072463768,"coding",0.360291785601015,-1604.8,6306,-0.254487789406914
"NM_001002836",1973,41.43,3.63636363636364,"coding",0.70360824742268,-1012.9,1940,-0.522113402061856
"NM_001002837",2416,3.43,3.27868852459016,"coding",0.612745098039216,-956.8,2244,-0.426381461675579
"NM_001002880",1287,4.34,5.14285714285714,"coding",0.510108864696734,-449.7,1286,-0.349688958009331
"NM_001002909",6877,17.02,3.50877192982456,"coding",0.48536299765808,-2156.5,6832,-0.315646955503513
"NM_001002913",832,10.43,4,"coding",0.62993762993763,-424.2,962,-0.440956340956341
"NM_001002914",2780,1.56,2.53164556962025,"coding",0.590370104204096,-1201.4,2783,-0.431692418253683
"NM_001002919",496,2.72,2.08333333333333,"coding",0.494932432432432,-417.9,1184,-0.352956081081081
"NM_001002924",1349,18.3,12,"coding",0.391006097560976,-316.9,1312,-0.241539634146341
"NM_001002926",3892,11.43,2.8169014084507,"coding",0.36963781145646,-989.8,3893,-0.25425122013871
"NM_001003395",1409,19.45,12.7058823529412,"coding",0.435567010309278,-672.6,2328,-0.288917525773196
"NM_001003398",3589,11.21,2.8169014084507,"coding",0.399780581459133,-2421.2,9115,-0.265628085573231
"NM_001003675",8944,4.3,2.35294117647059,"coding",0.448317572025511,-2747.8,9094,-0.302155267209149
"NM_001003679",5157,4.71,3.33333333333333,"coding",0.35316997277324,-1251.2,5142,-0.243329443796188
"NM_001003681",4220,11.89,2.5974025974026,"coding",0.428571428571429,-1167.5,4095,-0.285103785103785
"NM_001003682",2491,2.28,10.9090909090909,"coding",0.591166936790924,-1086.2,2468,-0.440113452188007
"NM_001003688",3056,10.64,2.8169014084507,"coding",0.411111111111111,-772.6,2880,-0.268263888888889
"NM_001003690",1550,21.23,2.24719101123596,"coding",0.521767381416504,-538.1,1539,-0.349642625081222
"NM_001003704",1193,18.03,6.72727272727273,"coding",0.608888888888889,-402.2,900,-0.446888888888889
"NM_001003715",3710,6.13,3.2258064516129,"coding",0.526868178001679,-885,2382,-0.371536523929471
"NM_001003722",3350,30.74,10.125,"coding",0.488794669897032,-1089.6,3302,-0.329981829194428
"NM_001003789",2190,2.81,4.5,"coding",0.512772875058059,-717.1,2153,-0.333070134695773
"NM_001003791",4767,10.1,10.1538461538462,"coding",0.395634379263301,-375.4,1466,-0.256070941336971
"NM_001003793",2817,6.71,2.94117647058824,"coding",0.363830039057877,-2085.7,8449,-0.246857616285951
"NM_001003796",1601,78.61,11.1428571428571,"coding",0.513717421124829,-485.2,1458,-0.33278463648834
"NM_001003803",1567,2.33,2.5,"coding",0.459905001397038,-1375.5,3579,-0.384325230511316
"NM_001003809",3347,3.89,2.73972602739726,"coding",0.455202587026821,-1521.6,5257,-0.289442647898041
"NM_001003828",1808,30.53,4,"coding",0.519964189794091,-2285.3,5585,-0.409185317815577
"NM_001003891",3384,14.34,3.27868852459016,"coding",0.609967173977917,-1283.5,3351,-0.383019994031632
"NM_001003897",1385,46.89,7.63636363636364,"coding",0.546599496221662,-443.4,1191,-0.372292191435768
"NM_001003941",4257,75.72,8.8,"coding",0.534554046072061,-598.3,1693,-0.353396337861784
"NM_001003942",4700,2.93,2.17391304347826,"coding",0.547634478289047,-1799.9,4629,-0.388831281054223
"NM_001004065",6866,38.96,4.16,"coding",0.464669628780278,-2217.3,6977,-0.317801347283933
"NM_001004105",2932,29.69,4.70588235294118,"coding",0.625255623721881,-839.5,1956,-0.429192229038855
"NM_001004125",1910,8.03,2.85714285714286,"coding",0.623983739837398,-646.7,1476,-0.438143631436314
"NM_001004127",2585,4.7,2.73972602739726,"coding",0.416282642089094,-1867.1,6510,-0.286804915514593
"NM_001004304",2154,61.96,2.53164556962025,"coding",0.520158934205913,-3194.85,8557,-0.373360991001519
"NM_001004309",1790,1.83,2.29885057471264,"coding",0.471071767309516,-998.3,3163,-0.315618084097376
"NM_001004317",5504,2.22,2.17391304347826,"coding",0.380095482923246,-1439.1,5446,-0.264248990084466
"NM_001004346",2463,3.05,3.2258064516129,"coding",0.37044788614483,-586.34,2389,-0.245433235663458
"NM_001004354",1785,7.67,2.66666666666667,"coding",0.592199924271109,-1120,2641,-0.424081787201817
"NM_001004356",3215,15.09,9.88235294117647,"coding",0.644092641454119,-1499.2,3411,-0.439519202579889
"NM_001004426",3239,1.19,2.66666666666667,"coding",0.608861970035065,-1310.2,3137,-0.417660184890022
"NM_001004431",1348,65.08,3.33333333333333,"coding",0.649704142011834,-816.7,1690,-0.483254437869823
"NM_001005207",4488,9.76,4.57142857142857,"coding",0.46413619871616,-1119.3,3583,-0.312391850404689
"NM_001005291",4284,55.08,5.6,"coding",0.63313965137247,-2245.4,4991,-0.449889801642957
"NM_001005335",2129,156.22,18.5454545454545,"coding",0.51022548505506,-622.3,1907,-0.326324069218668
"NM_001005336",3253,18.54,9.33333333333333,"coding",0.592501536570375,-1275.7,3254,-0.392040565457898
"NM_001005339",910,18.13,5.90476190476191,"coding",0.475622968580715,-264.9,923,-0.286998916576381
"NM_001005340",2775,1.73,11.1428571428571,"coding",0.447505584512286,-756.1,2686,-0.281496649292628
"NM_001005353",2352,14.03,4.28571428571429,"coding",0.424086021505376,-2016.8,6975,-0.289146953405018
"NM_001005369",2965,14.22,8.57142857142857,"coding",0.433389544688027,-846,2965,-0.285328836424958
"NM_001005373",3186,16.29,3.2258064516129,"coding",0.592628205128205,-1293,3120,-0.414423076923077
"NM_001005377",1548,38.15,8.30769230769231,"coding",0.555555555555556,-427.4,1233,-0.346634225466342
"NM_001005386",3878,36.18,22.56,"coding",0.373880989994734,-986.6,3798,-0.259768299104792
"NM_001005404",5242,3.18,2.12765957446809,"coding",0.457826747720365,-1677.9,5264,-0.31875
"NM_001005417",2227,91.4,10.1176470588235,"coding",0.607765057242409,-847.5,2009,-0.421851667496267
"NM_001005474",3938,3.2,2.17391304347826,"coding",0.429551451187335,-1090.7,3790,-0.28778364116095
"NM_001005526",4314,96.85,13.1707317073171,"coding",0.451127819548872,-187.5,665,-0.281954887218045
"NM_001005744",3647,22.3,4.74074074074074,"coding",0.459826589595376,-1026.4,3460,-0.296647398843931
"NM_001005746",3185,1.66,2.29885057471264,"coding",0.34688244887718,-1859.3,7971,-0.233258060469201
"NM_001005782",1527,34.95,11.52,"coding",0.368745716244003,-360.2,1459,-0.246881425633996
"NM_001005851",2502,1.5,2.35294117647059,"coding",0.38068378036146,-2492.3,8687,-0.286899965465638
"NM_001005855",5871,18.98,8.36363636363636,"coding",0.518375241779497,-525,1551,-0.338491295938104
"NM_001005862",4816,8.23,5.71428571428571,"coding",0.58233841086867,-1963,4858,-0.404075751337999
"NM_001005920",2074,44.95,12.75,"coding",0.62564632885212,-819.4,1934,-0.423681489141675
"NM_001006109",1809,24.53,8.13333333333333,"coding",0.529574350469873,-684.3,1809,-0.378275290215589
"NM_001006114",1202,3.52,11.1428571428571,"coding",0.492399206873761,-509.8,1513,-0.33694646397885
"NM_001006612",1102,9.01,3.125,"coding",0.36,-225.2,1025,-0.219707317073171
"NM_001006616",2605,24.11,10.4347826086957,"coding",0.587392550143266,-1054.2,2443,-0.431518624641834
"NM_001006620",3395,35.08,8.53333333333333,"coding",0.507398881946728,-1028.4,3041,-0.338178230845117
"NM_001006634",3480,34.89,4,"coding",0.532761087267525,-1174.2,3495,-0.335965665236052
"NM_001006639",1220,7.04,4.11764705882353,"coding",0.421717171717172,-341,1188,-0.287037037037037
"NM_001006655",2135,1.21,3.125,"coding",0.482758620689655,-861.3,2726,-0.315957446808511
"NM_001006656",4711,14.21,2.5,"coding",0.475884955752212,-1372.5,4520,-0.303650442477876
"NM_001006657",6957,3.71,3.125,"coding",0.392151204732362,-1911,6931,-0.275717789640745
"NM_001006665",3199,25.07,9.625,"coding",0.572803078896729,-1224.87,3118,-0.392838357921745
"NM_001006681",1277,1.8,2.8169014084507,"coding",0.500396510705789,-415.8,1261,-0.329738302934179
"NM_001006944",3149,48.15,8,"coding",0.646945337620579,-1450.8,3110,-0.466495176848875
"NM_001007024",5246,6.8,3.03030303030303,"coding",0.45581627558662,-1950.77,6009,-0.324641371276419
"NM_001007026",4367,21.17,9.42857142857143,"coding",0.62158438576349,-1650.2,4355,-0.378920780711826
"NM_001007069",2173,14.07,13.4634146341463,"coding",0.381642512077295,-516.9,2070,-0.249710144927536
"NM_001007094",7047,2.02,3.07692307692308,"coding",0.403227749006383,-2234,8303,-0.26905937612911
"NM_001007101",2969,3.05,2.29885057471264,"coding",0.367799113737075,-1192.54,4739,-0.251643806710276
"NM_001007169",3655,4.51,19.2631578947368,"coding",0.432902033271719,-809.7,2705,-0.299334565619224
"NM_001007176",1292,33.08,5.12,"coding",0.346666666666667,-294.5,1275,-0.230980392156863
"NM_001007214",3060,22.17,11,"coding",0.38504347826087,-701.2,2875,-0.243895652173913
"NM_001007229",3105,21.63,3.27868852459016,"coding",0.451710261569417,-918.24,2982,-0.307927565392354
"NM_001007233",2249,7.51,5.25,"coding",0.3765573089701,-2828.4,9632,-0.293646179401993
"NM_001007246",13003,2.67,2.63157894736842,"coding",0.40523138832998,-711.3,2485,-0.286237424547284
"NM_001007257",7958,2.82,2.4390243902439,"coding",0.443957826439578,-1733.7,6165,-0.281216545012165
"NM_001007269",1647,11.89,2.53164556962025,"coding",0.554248366013072,-562.6,1530,-0.367712418300654
"NM_001007464",1323,12.91,12.8,"coding",0.379159847244954,-1429.6,5499,-0.259974540825605
"NM_001007466",11123,8.81,3.57142857142857,"coding",0.436429624588862,-2637.6,8817,-0.299149370534195
"NM_001007471",6289,3.56,3.7037037037037,"coding",0.433409312927385,-3540.4,12284,-0.288212308694236
"NM_001007527",3237,2.08,7,"coding",0.339576145884672,-1937.7,8116,-0.238750616067028
"NM_001007533",805,1.91,1.98019801980198,"coding",0.633291614518148,-314.1,799,-0.393116395494368
"NM_001007553",4115,127.52,20.7692307692308,"coding",0.413717354161582,-1147.9,4097,-0.280180619965829
"NM_001007561",2210,5.14,6.33333333333333,"coding",0.525190997315713,-4062.5,9686,-0.4194197811274
"NM_001007593",2473,3.39,15.6666666666667,"coding",0.599916909015372,-987,2407,-0.410054009140008
"NM_001007793",2659,52.08,5.85714285714286,"coding",0.470887918486172,-406.9,1374,-0.296142649199418
"NM_001008215",1698,4.88,2.29885057471264,"coding",0.417514124293785,-499.2,1770,-0.282033898305085
"NM_001008237",838,4.26,2.4390243902439,"coding",0.380446333687566,-241.7,941,-0.256854410201913
"NM_001008239",5443,8.52,2.56410256410256,"coding",0.409823629812251,-1498.1,5273,-0.284107718566281
"NM_001008388",1617,15.81,3.77358490566038,"coding",0.37138482477033,-1630.8,5878,-0.277441306566859
"NM_001008390",4608,5.08,3.17460317460317,"coding",0.363456464379947,-1124.2,4548,-0.247185576077397
"NM_001008393",3503,4.54,2.89855072463768,"coding",0.360665478312537,-823.7,3366,-0.244711824123589
"NM_001008397",1398,19.12,8.27586206896552,"coding",0.402841061377647,-1021.9,3731,-0.273894398284642
"NM_001008401",3681,1.3,2.22222222222222,"coding",0.404093288910043,-1113.2,4202,-0.264921465968586
"NM_001008404",1847,1.25,2.04081632653061,"coding",0.643868878996358,-1162.1,2471,-0.470295426952651
"NM_001008405",2971,15.88,3.57142857142857,"coding",0.339130434782609,-675.5,2990,-0.225919732441472
"NM_001008485",2349,24.73,10.6666666666667,"coding",0.55786895284752,-617.8,1633,-0.378322106552358
"NM_001008489",1138,1.69,2.1978021978022,"coding",0.394290811775201,-301.5,1121,-0.268956289027654
"NM_001008491",3598,61.64,13.2,"coding",0.417746478873239,-954.9,3550,-0.268985915492958
"NM_001008495",3243,11.81,2.63157894736842,"coding",0.403044871794872,-1466.5,4992,-0.293770032051282
"NM_001008539",7514,34.99,6.08695652173913,"coding",0.413660985599154,-2181.6,7569,-0.288228299643282
"NM_001008563",4490,8.27,3.03030303030303,"coding",0.604873605101344,-1877.1,4391,-0.427488043725803
"NM_001008566",2018,10.32,3.63636363636364,"coding",0.488314883148831,-2139.3,5691,-0.375909330521877
"NM_001008662",2038,21.73,2.46913580246914,"coding",0.384256559766764,-414.5,1715,-0.241690962099125
"NM_001008703",1244,5.34,6.64,"coding",0.600244498777506,-345.8,818,-0.422738386308068
"NM_001008707",4536,3.44,5.84615384615385,"coding",0.451848572061103,-1335,4517,-0.295550143900819
"NM_001008708",1311,20.97,3.03030303030303,"coding",0.362872421695951,-315.7,1309,-0.241176470588235
"NM_001008711",3154,6.91,2.85714285714286,"coding",0.513513513513513,-930.1,2960,-0.314222972972973
"NM_001008727",1735,18.74,2.22222222222222,"coding",0.398168026334621,-2103.6,6987,-0.301073422069558
"NM_001008739",572,1.67,3.03030303030303,"coding",0.594254937163375,-211.5,557,-0.379712746858169
"NM_001008744",3763,19.18,3.27868852459016,"coding",0.448699628465276,-1057.5,3499,-0.302229208345241
"NM_001008800",2096,224.21,15,"coding",0.509393451422437,-627.7,1863,-0.336929683306495
"NM_001008844",9730,5.76,10.6666666666667,"coding",0.476075949367089,-2445.7,7900,-0.309582278481013
"NM_001008860",2588,30.17,8.25,"coding",0.42512077294686,-911.7,3105,-0.293623188405797
"NM_001008895",3797,100.48,9.69230769230769,"coding",0.428964095516234,-1774.5,5821,-0.304844528431541
"NM_001008938",6714,33.43,10.2608695652174,"coding",0.443530395984384,-2051.1,7172,-0.285987172336866
"NM_001009183",1368,30.12,4.38095238095238,"coding",0.398889770023791,-349.8,1261,-0.277398889770024
"NM_001009186",2682,137.79,11.6129032258065,"coding",0.424254797876684,-712.3,2449,-0.29085340955492
"NM_001009555",5193,11.41,7.25925925925926,"coding",0.417164898746384,-1385.4,5185,-0.267193828351013
"NM_001009584",1865,8.84,2.4390243902439,"coding",0.506257110352674,-613.8,1758,-0.349146757679181
"NM_001009608",1407,8.84,2.5974025974026,"coding",0.424702774108322,-1745.1,6056,-0.288160501981506
"NM_001009811",3630,7.15,5.23076923076923,"coding",0.654741624077229,-1587.7,3522,-0.450795002839296
"NM_001009812",1463,4.74,2.4390243902439,"coding",0.643939393939394,-653,1452,-0.449724517906336
"NM_001009894",2895,8.83,3.17460317460317,"coding",0.330858960763521,-641.4,2829,-0.226723223753977
"NM_001009899",13708,2.35,3.77358490566038,"coding",0.413237011091652,-3703,13704,-0.270213076474022
"NM_001009905",1383,9.55,4.42105263157895,"coding",0.572529313232831,-1142.8,2985,-0.38284757118928
"NM_001009909",5271,13.34,2.85714285714286,"coding",0.363392171910975,-1287.2,5212,-0.246968534151957
"NM_001009921",5064,7.29,2.94117647058824,"coding",0.429996011168728,-1436.5,5014,-0.2864978061428
"NM_001009924",1792,5.81,15.6923076923077,"coding",0.458783399658897,-516.87,1759,-0.293843092666288
"NM_001009943",2121,3.86,2.56410256410256,"coding",0.65406427221172,-754.2,1587,-0.47523629489603
"NM_001009944",14138,4.52,3.57142857142857,"coding",0.66966053748232,-7001.9,14140,-0.49518387553041
"NM_001009993",5420,43.39,5.44,"coding",0.48426862925483,-1904.8,5435,-0.350469181232751
"NM_001010844",1157,3.08,2.1505376344086,"coding",0.363277747893132,-1502.3,5577,-0.269374215528062
"NM_001010851",2975,4.73,2.12765957446809,"coding",0.41404011461318,-2107.9,6282,-0.335546004457179
"NM_001010853",4708,8.52,9,"coding",0.399319583244737,-1392.3,4703,-0.296045077610036
"NM_001010854",3443,9.69,10,"coding",0.523958707821889,-7479.6,19471,-0.384140516665811
"NM_001010862",4479,3.14,2.85714285714286,"coding",0.43082114735658,-1348.3,4445,-0.303329583802025
"NM_001010866",3846,25.17,2.98507462686567,"coding",0.624319419237749,-1734.7,3857,-0.449753694581281
"NM_001010867",7817,2.62,3.7037037037037,"coding",0.538323965252938,-3383.6,7828,-0.432243229432805
"NM_001010868",2110,1.18,2.1505376344086,"coding",0.398065476190476,-296.4,1344,-0.220535714285714
"NM_001010875",1077,9.58,4.84848484848485,"coding",0.402948402948403,-1025.1,3663,-0.27985257985258
"NM_001010880",1824,1,2.32558139534884,"coding",0.397050791916985,-962.7,3662,-0.262889131622064
"NM_001010883",5212,26.07,4.36363636363636,"coding",0.398280802292264,-1571.5,5584,-0.281429083094556
"NM_001010891",6170,5.25,5.91304347826087,"coding",0.366360622290232,-2046.3,7842,-0.260941086457536
"NM_001010895",2840,7.67,2.8169014084507,"coding",0.387407083515523,-1247.3,4574,-0.272693484914735
"NM_001010934",2820,3.52,2.35294117647059,"coding",0.393024466423738,-475,1921,-0.247267048412285
"NM_001010935",1906,24.2,8.6,"coding",0.378912363067293,-1337.6,5112,-0.261658841940532
"NM_001010971",1566,1.28,2.56410256410256,"coding",0.384229390681004,-374.4,1395,-0.268387096774194
"NM_001010982",1820,13.36,6.85714285714286,"coding",0.530842230130486,-601.4,1686,-0.356702253855279
"NM_001010983",2347,15.58,4.47058823529412,"coding",0.482973621103118,-679,2085,-0.325659472422062
"NM_001010984",3854,4.85,2.56410256410256,"coding",0.376437455996245,-1093.7,4261,-0.256676836423375
"NM_001010986",6135,5.06,9.64705882352941,"coding",0.364185110663984,-1445.7,5964,-0.242404426559356
"NM_001011513",6101,13.44,6,"coding",0.394331700489853,-1559.7,5716,-0.272865640307908
"NM_001011537",3715,16.34,9.45454545454546,"coding",0.389800703399766,-2104.4,6824,-0.308382180539273
